model,disease,fold_id,uf,date,horizon_weeks,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,observed_value,wis,dispersion,overprediction,underprediction,ae_median,coverage_50,coverage_80,coverage_90,coverage_95
seasonal_naive,chikungunya,2,1721000,2024-02-04,33,0.0,0.0,0.0,0.5,1.5,4.5,30.5,50.899999999999864,86.72499999999985,7,3.1140277777777756,2.55847222222222,0.0,0.5555555555555556,5.5,False,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-02-11,34,0.5,0.5,1.0,1.5,2.5,5.5,31.5,51.899999999999864,87.72499999999985,1,2.23347222222222,2.122361111111109,0.1111111111111111,0.0,1.5,False,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-02-18,35,0.0,0.0,0.5,1.0,2.0,5.0,31.0,51.399999999999864,87.22499999999985,2,1.9556944444444422,1.9556944444444422,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-02-25,36,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,4,2.261249999999998,2.261249999999998,0.0,0.0,3.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-03-03,37,0.0,0.0,0.5,1.0,2.0,5.0,31.0,51.399999999999864,87.22499999999985,4,2.1779166666666643,2.1779166666666643,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-03-10,38,0.5,0.5,1.0,1.5,2.5,5.5,31.5,51.899999999999864,87.72499999999985,7,2.7890277777777754,2.455694444444442,0.0,0.3333333333333333,4.5,False,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-03-17,39,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,5,2.5945833333333312,2.3723611111111094,0.0,0.2222222222222222,4.0,False,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-03-24,40,0.0,0.0,0.0,0.5,1.5,4.5,30.5,50.899999999999864,86.72499999999985,1,2.0029166666666645,2.0029166666666645,0.0,0.0,0.5,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-03-31,41,0.0,0.0,0.0,0.5,1.5,4.5,30.5,50.899999999999864,86.72499999999985,2,2.0029166666666645,2.0029166666666645,0.0,0.0,0.5,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-04-07,42,0.0,0.0,0.0,0.5,1.5,4.5,30.5,50.899999999999864,86.72499999999985,1,2.0029166666666645,2.0029166666666645,0.0,0.0,0.5,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-04-14,43,0.0,0.0,0.5,1.0,2.0,5.0,31.0,51.399999999999864,87.22499999999985,5,2.2890277777777754,2.2890277777777754,0.0,0.0,3.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-04-21,44,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,3,2.1501388888888866,2.1501388888888866,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-04-28,45,0.0,0.0,0.5,1.0,2.0,5.0,31.0,51.399999999999864,87.22499999999985,4,2.1779166666666643,2.1779166666666643,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-05-05,46,0.0,0.0,0.5,1.0,2.0,5.0,31.0,51.399999999999864,87.22499999999985,2,1.9556944444444422,1.9556944444444422,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-05-12,47,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,1,1.9279166666666643,1.9279166666666643,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-05-19,48,0.0,0.0,0.5,1.0,2.0,5.0,31.0,51.399999999999864,87.22499999999985,2,1.9556944444444422,1.9556944444444422,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-05-26,49,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,2,2.0390277777777754,2.0390277777777754,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-06-02,50,0.0,0.0,0.5,1.0,2.0,5.0,31.0,51.399999999999864,87.22499999999985,2,1.9556944444444422,1.9556944444444422,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-06-09,51,0.0,0.0,0.0,0.5,1.5,4.5,30.5,50.899999999999864,86.72499999999985,1,2.0029166666666645,2.0029166666666645,0.0,0.0,0.5,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-06-16,52,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,1,1.9279166666666643,1.9279166666666643,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-06-23,53,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,1,1.9279166666666643,1.9279166666666643,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-06-30,54,0.0,0.0,0.0,0.0,0.0,3.0,29.0,49.399999999999864,85.22499999999985,0,1.8334722222222202,1.8334722222222202,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-07-07,55,0.0,0.0,0.0,0.0,0.0,3.0,29.0,49.399999999999864,85.22499999999985,0,1.8334722222222202,1.8334722222222202,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-07-14,56,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,1,1.9279166666666643,1.9279166666666643,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-07-21,57,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,0,2.0390277777777754,2.0390277777777754,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-07-28,58,0.0,0.0,0.5,1.0,2.0,5.0,31.0,51.399999999999864,87.22499999999985,0,2.5112499999999978,2.1779166666666643,0.3333333333333333,0.0,2.0,False,False,True,True
seasonal_naive,chikungunya,2,1721000,2024-08-04,59,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,0,2.0390277777777754,2.0390277777777754,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-08-11,60,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,0,2.0390277777777754,2.0390277777777754,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-08-18,61,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,0,2.0390277777777754,2.0390277777777754,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-08-25,62,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,3,2.1501388888888866,2.1501388888888866,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-09-01,63,0.0,0.0,0.0,0.0,0.0,3.0,29.0,49.399999999999864,85.22499999999985,0,1.8334722222222202,1.8334722222222202,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-09-08,64,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,0,2.0390277777777754,2.0390277777777754,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-09-15,65,0.0,0.0,0.0,0.0,0.0,3.0,29.0,49.399999999999864,85.22499999999985,0,1.8334722222222202,1.8334722222222202,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-09-22,66,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,0,2.0390277777777754,2.0390277777777754,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,1721000,2024-09-29,67,0.0,0.0,0.0,0.0,1.0,4.0,30.0,50.399999999999864,86.22499999999985,1,1.9279166666666643,1.9279166666666643,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-10-08,16,0.0,0.0,0.0,0.0,1.0,9.0,61.30000000000001,109.8499999999998,139.0,3,4.07722222222222,4.07722222222222,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-10-15,17,0.0,0.0,0.0,0.0,3.0,11.0,63.30000000000001,111.8499999999998,141.0,5,4.266111111111109,4.266111111111109,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-10-22,18,0.0,0.0,0.0,0.0,0.0,8.0,60.30000000000001,108.8499999999998,138.0,5,4.316111111111109,4.316111111111109,0.0,0.0,5.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-10-29,19,0.0,0.0,0.0,0.0,0.0,8.0,60.30000000000001,108.8499999999998,138.0,2,3.982777777777776,3.982777777777776,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-11-05,20,0.0,0.0,0.0,0.0,3.0,11.0,63.30000000000001,111.8499999999998,141.0,5,4.266111111111109,4.266111111111109,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-11-12,21,0.0,0.0,0.0,0.0,2.0,10.0,62.30000000000001,110.8499999999998,140.0,3,4.060555555555554,4.060555555555554,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-11-19,22,0.0,0.0,0.0,0.0,3.0,11.0,63.30000000000001,111.8499999999998,141.0,3,4.043888888888887,4.043888888888887,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-11-26,23,0.0,0.0,0.0,0.0,3.0,11.0,63.30000000000001,111.8499999999998,141.0,7,4.4883333333333315,4.4883333333333315,0.0,0.0,4.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-12-03,24,0.0,0.0,0.0,0.0,1.0,9.0,61.30000000000001,109.8499999999998,139.0,7,4.521666666666665,4.521666666666665,0.0,0.0,6.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-12-10,25,0.0,0.0,0.0,0.0,1.0,9.0,61.30000000000001,109.8499999999998,139.0,5,4.299444444444442,4.299444444444442,0.0,0.0,4.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-12-17,26,0.0,0.0,0.0,0.0,2.0,10.0,62.30000000000001,110.8499999999998,140.0,8,4.61611111111111,4.61611111111111,0.0,0.0,6.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-12-24,27,0.0,0.0,0.0,0.0,2.0,10.0,62.30000000000001,110.8499999999998,140.0,6,4.393888888888887,4.393888888888887,0.0,0.0,4.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2023-12-31,28,0.0,0.0,0.0,0.0,2.5,10.5,62.80000000000001,111.3499999999998,140.5,6,4.385555555555554,4.385555555555554,0.0,0.0,3.5,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-01-07,29,0.0,0.0,0.0,0.0,2.5,10.5,62.80000000000001,111.3499999999998,140.5,8,4.607777777777776,4.607777777777776,0.0,0.0,5.5,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-01-14,30,0.0,0.0,0.0,2.5,5.5,13.5,65.80000000000001,114.3499999999998,143.5,4,4.307777777777776,4.307777777777776,0.0,0.0,1.5,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-01-21,31,0.0,0.0,0.0,1.0,4.0,12.0,64.30000000000001,112.8499999999998,142.0,5,4.193888888888887,4.193888888888887,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-01-28,32,0.0,0.0,0.0,0.5,3.5,11.5,63.80000000000001,112.3499999999998,141.5,9,4.674444444444442,4.674444444444442,0.0,0.0,5.5,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-02-04,33,0.0,0.0,0.0,3.0,6.0,14.0,66.30000000000001,114.8499999999998,144.0,11,4.7161111111111085,4.7161111111111085,0.0,0.0,5.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-02-11,34,0.0,0.0,0.0,3.0,6.0,14.0,66.30000000000001,114.8499999999998,144.0,23,8.049444444444442,6.049444444444442,0.0,2.0,17.0,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-02-18,35,0.0,0.0,0.0,9.0,12.0,20.0,72.30000000000001,120.8499999999998,150.0,30,8.61611111111111,6.3938888888888865,0.0,2.2222222222222223,18.0,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-02-25,36,0.0,0.0,0.0,5.0,8.0,16.0,68.30000000000001,116.8499999999998,146.0,31,10.12722222222222,6.793888888888886,0.0,3.3333333333333335,23.0,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-03-03,37,0.0,0.0,0.0,6.5,9.5,17.5,69.80000000000001,118.3499999999998,147.5,26,8.018888888888887,6.129999999999999,0.0,1.8888888888888888,16.5,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-03-10,38,0.0,0.0,3.9000000000000057,14.0,17.0,25.0,77.30000000000001,125.8499999999998,155.0,23,5.168333333333331,5.168333333333331,0.0,0.0,6.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-03-17,39,0.0,0.0,7.900000000000006,18.0,21.0,29.0,81.30000000000001,129.8499999999998,159.0,18,4.9016666666666655,4.9016666666666655,0.0,0.0,3.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-03-24,40,0.0,8.900000000000006,21.400000000000006,31.5,34.5,42.5,94.80000000000001,143.3499999999998,172.5,24,7.527777777777775,5.861111111111109,1.6666666666666667,0.0,10.5,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-03-31,41,1.0,10.400000000000006,22.900000000000006,33.0,36.0,44.0,96.30000000000001,144.8499999999998,174.0,27,7.030555555555553,5.697222222222219,1.3333333333333333,0.0,9.0,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-04-07,42,8.0,17.400000000000006,29.900000000000006,40.0,43.0,51.0,103.30000000000001,151.8499999999998,181.0,26,10.563888888888888,6.586111111111109,3.977777777777779,0.0,17.0,False,False,True,True
seasonal_naive,chikungunya,2,2211001,2024-04-14,43,7.0,16.400000000000006,28.900000000000006,39.0,42.0,50.0,102.30000000000001,150.8499999999998,180.0,10,20.319444444444443,8.252777777777775,12.06666666666667,0.0,32.0,False,False,False,True
seasonal_naive,chikungunya,2,2211001,2024-04-21,44,13.0,22.400000000000006,34.900000000000006,45.0,48.0,56.0,108.30000000000001,156.8499999999998,186.0,21,16.430555555555557,7.697222222222219,8.733333333333336,0.0,27.0,False,False,False,True
seasonal_naive,chikungunya,2,2211001,2024-04-28,45,0.0,6.900000000000006,19.400000000000006,29.5,32.5,40.5,92.80000000000001,141.3499999999998,170.5,20,8.18333333333333,6.072222222222219,2.111111111111111,0.0,12.5,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-05-05,46,0.0,9.400000000000006,21.900000000000006,32.0,35.0,43.0,95.30000000000001,143.8499999999998,173.0,30,5.697222222222219,5.2527777777777755,0.4444444444444444,0.0,5.0,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-05-12,47,0.0,0.0,11.900000000000006,22.0,25.0,33.0,85.30000000000001,133.8499999999998,163.0,16,6.968333333333331,5.634999999999998,1.3333333333333333,0.0,9.0,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-05-19,48,0.0,0.0,5.400000000000006,15.5,18.5,26.5,78.80000000000001,127.3499999999998,156.5,17,4.693333333333332,4.693333333333332,0.0,0.0,1.5,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-05-26,49,0.0,0.0,1.4000000000000057,11.5,14.5,22.5,74.80000000000001,123.3499999999998,152.5,18,4.848888888888887,4.848888888888887,0.0,0.0,3.5,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-06-02,50,0.0,0.0,4.400000000000006,14.5,17.5,25.5,77.80000000000001,126.3499999999998,155.5,16,4.676666666666665,4.676666666666665,0.0,0.0,1.5,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-06-09,51,0.0,0.0,0.0,7.0,10.0,18.0,70.30000000000001,118.8499999999998,148.0,17,5.093888888888888,5.093888888888888,0.0,0.0,7.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-06-16,52,0.0,0.0,0.0,9.0,12.0,20.0,72.30000000000001,120.8499999999998,150.0,16,4.838333333333331,4.838333333333331,0.0,0.0,4.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-06-23,53,0.0,0.0,0.0,4.0,7.0,15.0,67.30000000000001,115.8499999999998,145.0,8,4.310555555555554,4.310555555555554,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-06-30,54,0.0,0.0,0.0,5.0,8.0,16.0,68.30000000000001,116.8499999999998,146.0,10,4.460555555555553,4.460555555555553,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-07-07,55,0.0,0.0,0.0,4.0,7.0,15.0,67.30000000000001,115.8499999999998,145.0,9,4.421666666666665,4.421666666666665,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-07-14,56,0.0,0.0,0.0,5.0,8.0,16.0,68.30000000000001,116.8499999999998,146.0,8,4.2383333333333315,4.2383333333333315,0.0,0.0,0.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-07-21,57,0.0,0.0,0.0,3.0,6.0,14.0,66.30000000000001,114.8499999999998,144.0,4,4.382777777777775,4.382777777777775,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-07-28,58,0.0,0.0,0.0,5.0,8.0,16.0,68.30000000000001,116.8499999999998,146.0,0,6.238333333333331,5.127222222222219,1.1111111111111112,0.0,8.0,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-08-04,59,0.0,0.0,0.0,3.0,6.0,14.0,66.30000000000001,114.8499999999998,144.0,2,4.82722222222222,4.604999999999998,0.2222222222222222,0.0,4.0,False,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-08-11,60,0.0,0.0,0.0,3.0,6.0,14.0,66.30000000000001,114.8499999999998,144.0,3,4.493888888888886,4.493888888888886,0.0,0.0,3.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-08-18,61,0.0,0.0,0.0,0.0,3.0,11.0,63.30000000000001,111.8499999999998,141.0,5,4.266111111111109,4.266111111111109,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-08-25,62,0.0,0.0,0.0,0.0,2.0,10.0,62.30000000000001,110.8499999999998,140.0,4,4.171666666666665,4.171666666666665,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-09-01,63,0.0,0.0,0.0,0.0,3.0,11.0,63.30000000000001,111.8499999999998,141.0,2,4.154999999999998,4.154999999999998,0.0,0.0,1.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-09-08,64,0.0,0.0,0.0,0.0,0.0,8.0,60.30000000000001,108.8499999999998,138.0,3,4.093888888888888,4.093888888888888,0.0,0.0,3.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-09-15,65,0.0,0.0,0.0,0.0,1.0,9.0,61.30000000000001,109.8499999999998,139.0,5,4.299444444444442,4.299444444444442,0.0,0.0,4.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-09-22,66,0.0,0.0,0.0,0.0,2.0,10.0,62.30000000000001,110.8499999999998,140.0,0,4.171666666666665,4.171666666666665,0.0,0.0,2.0,True,True,True,True
seasonal_naive,chikungunya,2,2211001,2024-09-29,67,0.0,0.0,0.0,0.0,3.0,11.0,63.30000000000001,111.8499999999998,141.0,6,4.37722222222222,4.37722222222222,0.0,0.0,3.0,True,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-10-08,16,0.0,0.0,0.0,0.0,1.0,9.0,32.0,88.94999999999993,128.64999999999998,15,5.803055555555555,4.469722222222221,0.0,1.3333333333333333,14.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-10-15,17,0.0,0.0,0.0,0.0,0.0,8.0,31.0,87.94999999999993,127.64999999999998,17,6.708611111111111,4.708611111111111,0.0,2.0,17.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-10-22,18,0.0,0.0,0.0,0.0,1.0,9.0,32.0,88.94999999999993,128.64999999999998,18,6.803055555555555,4.803055555555555,0.0,2.0,17.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-10-29,19,0.0,0.0,0.0,0.0,0.0,8.0,31.0,87.94999999999993,127.64999999999998,7,3.5974999999999997,3.5974999999999997,0.0,0.0,7.0,True,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-11-05,20,0.0,0.0,0.0,0.0,0.0,8.0,31.0,87.94999999999993,127.64999999999998,28,10.375277777777777,5.930833333333333,0.0,4.444444444444445,28.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-11-12,21,0.0,0.0,0.0,0.0,1.0,9.0,32.0,88.94999999999993,128.64999999999998,23,8.469722222222222,5.35861111111111,0.0,3.111111111111111,22.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-11-19,22,0.0,0.0,0.0,0.0,0.0,8.0,31.0,87.94999999999993,127.64999999999998,39,15.819722222222222,7.1530555555555555,0.0,8.666666666666666,39.0,False,False,True,True
seasonal_naive,chikungunya,2,2931350,2023-11-26,23,0.0,0.0,0.0,0.0,0.0,8.0,31.0,87.94999999999993,127.64999999999998,30,11.041944444444445,6.1530555555555555,0.0,4.888888888888889,30.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-12-03,24,0.0,0.0,0.0,0.5,2.0,10.0,33.0,89.94999999999993,129.64999999999998,37,13.75861111111111,6.869722222222221,0.0,6.888888888888889,35.0,False,False,True,True
seasonal_naive,chikungunya,2,2931350,2023-12-10,25,0.0,0.0,0.0,0.0,1.0,9.0,32.0,88.94999999999993,128.64999999999998,35,13.13638888888889,6.691944444444443,0.0,6.444444444444445,34.0,False,False,True,True
seasonal_naive,chikungunya,2,2931350,2023-12-17,26,0.0,0.0,0.0,0.0,0.0,8.0,31.0,87.94999999999993,127.64999999999998,17,6.708611111111111,4.708611111111111,0.0,2.0,17.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-12-24,27,0.0,0.0,0.0,0.0,1.0,9.0,32.0,88.94999999999993,128.64999999999998,11,4.469722222222221,4.025277777777777,0.0,0.4444444444444444,10.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2023-12-31,28,0.0,0.0,0.0,0.0,1.5,9.5,32.5,89.44999999999993,129.14999999999998,13,5.016944444444444,4.239166666666666,0.0,0.7777777777777778,11.5,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2024-01-07,29,0.0,0.0,0.0,1.5,3.0,11.0,34.0,90.94999999999993,130.64999999999998,28,9.575277777777776,5.797499999999999,0.0,3.7777777777777777,25.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2024-01-14,30,0.0,0.0,0.0,1.5,3.0,11.0,34.0,90.94999999999993,130.64999999999998,32,10.908611111111108,6.241944444444444,0.0,4.666666666666667,29.0,False,True,True,True
seasonal_naive,chikungunya,2,2931350,2024-01-21,31,0.0,0.0,0.0,1.0,2.5,10.5,33.5,90.44999999999993,130.14999999999998,59,25.722499999999997,9.278055555555556,0.0,16.444444444444443,56.5,False,False,True,True
seasonal_naive,chikungunya,2,2931350,2024-01-28,32,0.0,0.0,0.0,4.0,5.5,13.5,36.5,93.44999999999993,133.14999999999998,65,27.505833333333335,9.728055555555553,0.0,17.77777777777778,59.5,False,False,True,True
seasonal_naive,chikungunya,2,2931350,2024-02-04,33,0.0,0.0,0.0,3.0,4.5,12.5,35.5,92.44999999999993,132.14999999999998,71,31.355833333333337,10.466944444444444,0.0,20.88888888888889,66.5,False,False,True,True
seasonal_naive,chikungunya,2,2931350,2024-02-11,34,0.0,0.0,0.0,3.5,5.0,13.0,36.0,92.94999999999993,132.64999999999998,166,107.51972222222224,20.986388888888886,0.0,86.53333333333336,161.0,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-02-18,35,0.0,0.0,0.7000000000000028,6.0,7.5,15.5,38.5,95.44999999999993,135.14999999999998,323,262.1013888888889,38.234722222222224,0.0,223.86666666666667,315.5,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-02-25,36,0.0,0.0,3.700000000000003,9.0,10.5,18.5,41.5,98.44999999999993,138.14999999999998,573,509.1513888888889,65.72916666666667,0.0,443.4222222222222,562.5,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-03-03,37,1.3500000000000014,3.5,7.200000000000003,12.5,14.0,22.0,45.0,101.94999999999993,141.64999999999998,713,645.6633333333334,80.90777777777777,0.0,564.7555555555556,699.0,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-03-10,38,4.850000000000001,7.0,10.700000000000003,16.0,17.5,25.5,48.5,105.44999999999993,145.14999999999998,778,707.1633333333334,87.74111111111111,0.0,619.4222222222222,760.5,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-03-17,39,0.0,1.5,5.200000000000003,10.5,12.0,20.0,43.0,99.94999999999993,139.64999999999998,985,919.6597222222222,111.3486111111111,0.0,808.3111111111111,973.0,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-03-24,40,0.3500000000000014,2.5,6.200000000000003,11.5,13.0,21.0,44.0,100.94999999999993,140.64999999999998,628,561.6633333333334,71.57444444444444,0.0,490.0888888888889,615.0,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-03-31,41,0.0,0.0,0.0,4.0,5.5,13.5,36.5,93.44999999999993,133.14999999999998,579,520.0391666666668,66.83916666666667,0.0,453.20000000000005,573.5,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-04-07,42,0.0,0.5,4.200000000000003,9.5,11.0,19.0,42.0,98.94999999999993,138.64999999999998,477,412.6541666666667,55.00972222222222,0.0,357.64444444444445,466.0,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-04-14,43,4.350000000000001,6.5,10.200000000000003,15.5,17.0,25.0,48.0,104.94999999999993,144.64999999999998,447,376.66333333333336,51.01888888888888,0.0,325.64444444444445,430.0,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-04-21,44,0.0,0.0,2.700000000000003,8.0,9.5,17.5,40.5,97.44999999999993,137.14999999999998,250,187.13472222222222,29.934722222222224,0.0,157.20000000000002,240.5,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-04-28,45,0.0,0.0,0.7000000000000028,6.0,7.5,15.5,38.5,95.44999999999993,135.14999999999998,193,132.1013888888889,23.790277777777774,0.0,108.31111111111113,185.5,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-05-05,46,0.0,0.0,1.2000000000000028,6.5,8.0,16.0,39.0,95.94999999999993,135.64999999999998,208,146.60972222222225,25.40972222222222,0.0,121.20000000000002,200.0,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-05-12,47,0.0,0.0,2.200000000000003,7.5,9.0,17.0,40.0,96.94999999999993,136.64999999999998,160,97.6263888888889,19.981944444444444,0.0,77.64444444444446,151.0,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-05-19,48,0.0,0.0,2.700000000000003,8.0,9.5,17.5,40.5,97.44999999999993,137.14999999999998,167,104.13472222222224,20.712500000000002,0.0,83.42222222222225,157.5,False,False,False,False
seasonal_naive,chikungunya,2,2931350,2024-05-26,49,0.0,0.0,0.0,2.5,4.0,12.0,35.0,91.94999999999993,131.64999999999998,86,39.9475,12.169722222222223,0.0,27.77777777777778,82.0,False,False,True,True
